session_id,project_id,quest_name,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
60730,520,Groups,2921,53632,,guest,0.0,hats,92833814,6,2,2021-01-19 22:59:35,2021-01-19 23:00:39
60730,520,Groups,2921,53632,,guest,0.0,spiders,92833815,7,3,2021-01-19 22:59:35,2021-01-19 23:00:39
60730,520,BMIS,2920,53632,,guest,0.0,pos_lively,92833793,1,1,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,neg_drowsy,92833801,2,3,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,pos_caring,92833797,3,4,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,pos_loving,92833806,4,3,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,neg_nervous,92833804,5,1,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,pos_peppy,92833803,6,2,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,pos_active,92833808,7,3,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,pos_calm,92833805,8,4,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,neg_grouchy,92833802,9,3,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,neg_fedup,92833807,10,3,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,pos_content,92833798,11,3,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,neg_jittery,92833800,12,1,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,neg_tired,92833796,13,3,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,neg_gloomy,92833799,14,2,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,neg_sad,92833795,15,3,2021-01-19 23:00:40,2021-01-19 23:02:43
60730,520,BMIS,2920,53632,,guest,0.0,pos_happy,92833794,16,3,2021-01-19 23:00:40,2021-01-19 23:02:43
60749,520,Groups,2921,53651,,guest,0.0,hats,92833814,1,2,2021-01-19 23:05:37,2021-01-19 23:06:07
60749,520,Groups,2921,53651,,guest,0.0,fiber_arts,92833810,2,1,2021-01-19 23:05:37,2021-01-19 23:06:07
60749,520,Groups,2921,53651,,guest,0.0,colour,92833813,3,Cornflower,2021-01-19 23:05:37,2021-01-19 23:06:07
60749,520,Groups,2921,53651,,guest,0.0,native_english,92833809,4,1,2021-01-19 23:05:37,2021-01-19 23:06:07
60749,520,Groups,2921,53651,,guest,0.0,spiders,92833815,5,1,2021-01-19 23:05:37,2021-01-19 23:06:07
60749,520,Groups,2921,53651,,guest,0.0,exercise,92833812,6,today,2021-01-19 23:05:37,2021-01-19 23:06:07
60749,520,Groups,2921,53651,,guest,0.0,pets,92833811,7,Yes,2021-01-19 23:05:37,2021-01-19 23:06:07
60749,520,BMIS,2920,53651,,guest,0.0,neg_grouchy,92833802,1,4,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,neg_fedup,92833807,2,4,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,neg_tired,92833796,3,3,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,pos_caring,92833797,4,2,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,neg_gloomy,92833799,5,3,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,neg_nervous,92833804,6,1,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,pos_peppy,92833803,7,1,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,neg_sad,92833795,8,2,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,pos_loving,92833806,9,3,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,neg_jittery,92833800,10,1,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,pos_happy,92833794,11,1,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,pos_lively,92833793,12,1,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,pos_content,92833798,13,1,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,pos_active,92833808,14,1,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,pos_calm,92833805,15,3,2021-01-19 23:06:07,2021-01-19 23:06:43
60749,520,BMIS,2920,53651,,guest,0.0,neg_drowsy,92833801,16,3,2021-01-19 23:06:07,2021-01-19 23:06:43
60763,520,Groups,2921,53665,,guest,0.0,pets,92833811,1,Yes,2021-01-19 23:11:50,2021-01-19 23:13:13
60763,520,Groups,2921,53665,,guest,0.0,native_english,92833809,2,1,2021-01-19 23:11:50,2021-01-19 23:13:13
60763,520,Groups,2921,53665,,guest,0.0,hats,92833814,3,10,2021-01-19 23:11:50,2021-01-19 23:13:13
60763,520,Groups,2921,53665,,guest,0.0,fiber_arts,92833810,4,1,2021-01-19 23:11:50,2021-01-19 23:13:13
60763,520,Groups,2921,53665,,guest,0.0,spiders,92833815,5,1,2021-01-19 23:11:50,2021-01-19 23:13:13
60763,520,Groups,2921,53665,,guest,0.0,exercise,92833812,6,today,2021-01-19 23:11:50,2021-01-19 23:13:13
60763,520,Groups,2921,53665,,guest,0.0,colour,92833813,7,Purple,2021-01-19 23:11:50,2021-01-19 23:13:13
60763,520,BMIS,2920,53665,,guest,0.0,pos_calm,92833805,1,4,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,pos_content,92833798,2,3,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,neg_sad,92833795,3,1,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,neg_tired,92833796,4,3,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,neg_nervous,92833804,5,1,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,pos_loving,92833806,6,4,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,pos_caring,92833797,7,4,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,neg_fedup,92833807,8,3,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,neg_grouchy,92833802,9,1,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,pos_lively,92833793,10,3,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,neg_jittery,92833800,11,1,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,neg_drowsy,92833801,12,1,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,pos_active,92833808,13,2,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,neg_gloomy,92833799,14,1,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,pos_happy,92833794,15,3,2021-01-19 23:13:14,2021-01-19 23:15:34
60763,520,BMIS,2920,53665,,guest,0.0,pos_peppy,92833803,16,2,2021-01-19 23:13:14,2021-01-19 23:15:34
60775,520,BMIS,2920,53677,,guest,0.0,pos_happy,92833794,1,3,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,neg_nervous,92833804,2,2,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,neg_grouchy,92833802,3,2,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,neg_gloomy,92833799,4,4,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,neg_fedup,92833807,5,3,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,pos_loving,92833806,6,3,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,pos_caring,92833797,7,3,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,pos_peppy,92833803,8,1,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,neg_jittery,92833800,9,1,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,pos_active,92833808,10,1,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,neg_sad,92833795,11,3,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,neg_drowsy,92833801,12,1,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,pos_lively,92833793,13,3,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,neg_tired,92833796,14,1,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,pos_calm,92833805,15,3,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,BMIS,2920,53677,,guest,0.0,pos_content,92833798,16,3,2021-01-19 23:19:02,2021-01-19 23:20:33
60775,520,Groups,2921,53677,,guest,0.0,fiber_arts,92833810,1,1,2021-01-19 23:20:34,2021-01-19 23:21:49
60775,520,Groups,2921,53677,,guest,0.0,colour,92833813,2,Blue,2021-01-19 23:20:34,2021-01-19 23:21:49
60775,520,Groups,2921,53677,,guest,0.0,pets,92833811,3,No,2021-01-19 23:20:34,2021-01-19 23:21:49
60775,520,Groups,2921,53677,,guest,0.0,exercise,92833812,4,today,2021-01-19 23:20:34,2021-01-19 23:21:49
60775,520,Groups,2921,53677,,guest,0.0,hats,92833814,5,6,2021-01-19 23:20:34,2021-01-19 23:21:49
60775,520,Groups,2921,53677,,guest,0.0,native_english,92833809,6,1,2021-01-19 23:20:34,2021-01-19 23:21:49
60775,520,Groups,2921,53677,,guest,0.0,spiders,92833815,7,2,2021-01-19 23:20:34,2021-01-19 23:21:49
60828,520,Groups,2921,53729,,guest,0.0,hats,92833814,1,5,2021-01-19 23:33:10,2021-01-19 23:34:34
60828,520,Groups,2921,53729,,guest,0.0,native_english,92833809,2,1,2021-01-19 23:33:10,2021-01-19 23:34:34
60828,520,Groups,2921,53729,,guest,0.0,fiber_arts,92833810,3,1,2021-01-19 23:33:10,2021-01-19 23:34:34
60828,520,Groups,2921,53729,,guest,0.0,exercise,92833812,4,today,2021-01-19 23:33:10,2021-01-19 23:34:34
60828,520,Groups,2921,53729,,guest,0.0,colour,92833813,5,Blue ,2021-01-19 23:33:10,2021-01-19 23:34:34
60828,520,Groups,2921,53729,,guest,0.0,spiders,92833815,6,3,2021-01-19 23:33:10,2021-01-19 23:34:34
60828,520,Groups,2921,53729,,guest,0.0,pets,92833811,7,Yes,2021-01-19 23:33:10,2021-01-19 23:34:34
60828,520,BMIS,2920,53729,,guest,0.0,pos_peppy,92833803,1,3,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,pos_active,92833808,2,2,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,neg_tired,92833796,3,2,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,neg_fedup,92833807,4,3,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,pos_content,92833798,5,4,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,neg_jittery,92833800,6,3,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,neg_drowsy,92833801,7,2,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,neg_sad,92833795,8,3,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,pos_lively,92833793,9,4,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,pos_caring,92833797,10,3,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,neg_nervous,92833804,11,3,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,neg_grouchy,92833802,12,3,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,pos_happy,92833794,13,4,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,pos_calm,92833805,14,3,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,pos_loving,92833806,15,3,2021-01-19 23:34:34,2021-01-19 23:35:07
60828,520,BMIS,2920,53729,,guest,0.0,neg_gloomy,92833799,16,2,2021-01-19 23:34:34,2021-01-19 23:35:07
60842,520,Groups,2921,53743,,guest,0.0,native_english,92833809,1,1,2021-01-19 23:40:23,2021-01-19 23:40:56
60842,520,Groups,2921,53743,,guest,0.0,exercise,92833812,2,today,2021-01-19 23:40:23,2021-01-19 23:40:56
60842,520,Groups,2921,53743,,guest,0.0,spiders,92833815,3,1,2021-01-19 23:40:23,2021-01-19 23:40:56
60842,520,Groups,2921,53743,,guest,0.0,pets,92833811,4,Yes,2021-01-19 23:40:23,2021-01-19 23:40:56
60842,520,Groups,2921,53743,,guest,0.0,hats,92833814,5,6,2021-01-19 23:40:23,2021-01-19 23:40:56
60842,520,Groups,2921,53743,,guest,0.0,colour,92833813,6,Blue,2021-01-19 23:40:23,2021-01-19 23:40:56
60842,520,Groups,2921,53743,,guest,0.0,fiber_arts,92833810,7,1,2021-01-19 23:40:23,2021-01-19 23:40:56
60842,520,BMIS,2920,53743,,guest,0.0,pos_lively,92833793,1,3,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,pos_active,92833808,2,3,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,neg_gloomy,92833799,3,1,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,neg_tired,92833796,4,3,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,pos_caring,92833797,5,4,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,neg_drowsy,92833801,6,3,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,neg_sad,92833795,7,1,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,pos_happy,92833794,8,4,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,neg_nervous,92833804,9,1,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,pos_content,92833798,10,4,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,pos_peppy,92833803,11,3,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,pos_loving,92833806,12,4,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,neg_fedup,92833807,13,1,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,pos_calm,92833805,14,4,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,neg_jittery,92833800,15,1,2021-01-19 23:40:57,2021-01-19 23:41:39
60842,520,BMIS,2920,53743,,guest,0.0,neg_grouchy,92833802,16,1,2021-01-19 23:40:57,2021-01-19 23:41:39
60844,520,Groups,2921,53745,,guest,0.0,fiber_arts,92833810,1,0,2021-01-19 23:40:58,2021-01-19 23:41:39
60844,520,Groups,2921,53745,,guest,0.0,pets,92833811,2,Yes,2021-01-19 23:40:58,2021-01-19 23:41:39
60844,520,Groups,2921,53745,,guest,0.0,spiders,92833815,3,3,2021-01-19 23:40:58,2021-01-19 23:41:39
60844,520,Groups,2921,53745,,guest,0.0,exercise,92833812,4,today,2021-01-19 23:40:58,2021-01-19 23:41:39
60844,520,Groups,2921,53745,,guest,0.0,hats,92833814,5,6,2021-01-19 23:40:58,2021-01-19 23:41:39
60844,520,Groups,2921,53745,,guest,0.0,native_english,92833809,6,0,2021-01-19 23:40:58,2021-01-19 23:41:39
60844,520,Groups,2921,53745,,guest,0.0,colour,92833813,7,Blue,2021-01-19 23:40:58,2021-01-19 23:41:39
60844,520,BMIS,2920,53745,,guest,0.0,pos_content,92833798,1,2,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,pos_lively,92833793,2,2,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,pos_caring,92833797,3,4,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,neg_jittery,92833800,4,2,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,neg_tired,92833796,5,2,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,pos_peppy,92833803,6,2,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,neg_fedup,92833807,7,4,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,neg_nervous,92833804,8,3,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,neg_grouchy,92833802,9,3,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,pos_calm,92833805,10,2,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,neg_drowsy,92833801,11,2,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,neg_sad,92833795,12,4,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,pos_happy,92833794,13,2,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,pos_loving,92833806,14,3,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,neg_gloomy,92833799,15,3,2021-01-19 23:41:40,2021-01-19 23:42:48
60844,520,BMIS,2920,53745,,guest,0.0,pos_active,92833808,16,3,2021-01-19 23:41:40,2021-01-19 23:42:48
60862,520,Groups,2921,53759,,guest,0.0,colour,92833813,1,Red,2021-01-19 23:48:06,2021-01-19 23:48:43
60862,520,Groups,2921,53759,,guest,0.0,native_english,92833809,2,0,2021-01-19 23:48:06,2021-01-19 23:48:43
60862,520,Groups,2921,53759,,guest,0.0,exercise,92833812,3,today,2021-01-19 23:48:06,2021-01-19 23:48:43
60862,520,Groups,2921,53759,,guest,0.0,spiders,92833815,4,2,2021-01-19 23:48:06,2021-01-19 23:48:43
60862,520,Groups,2921,53759,,guest,0.0,pets,92833811,5,No,2021-01-19 23:48:06,2021-01-19 23:48:43
60862,520,Groups,2921,53759,,guest,0.0,hats,92833814,6,3,2021-01-19 23:48:06,2021-01-19 23:48:43
60862,520,Groups,2921,53759,,guest,0.0,fiber_arts,92833810,7,0,2021-01-19 23:48:06,2021-01-19 23:48:43
60862,520,BMIS,2920,53759,,guest,0.0,pos_lively,92833793,1,3,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,neg_fedup,92833807,2,4,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,neg_sad,92833795,3,3,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,pos_active,92833808,4,1,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,neg_drowsy,92833801,5,3,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,pos_loving,92833806,6,4,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,pos_happy,92833794,7,3,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,neg_gloomy,92833799,8,3,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,neg_jittery,92833800,9,2,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,pos_peppy,92833803,10,2,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,pos_calm,92833805,11,4,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,neg_nervous,92833804,12,3,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,pos_content,92833798,13,3,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,neg_tired,92833796,14,4,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,pos_caring,92833797,15,4,2021-01-19 23:48:44,2021-01-19 23:50:00
60862,520,BMIS,2920,53759,,guest,0.0,neg_grouchy,92833802,16,2,2021-01-19 23:48:44,2021-01-19 23:50:00
60884,520,Groups,2921,53780,,guest,0.0,exercise,92833812,1,week,2021-01-20 00:01:25,2021-01-20 00:02:10
60884,520,Groups,2921,53780,,guest,0.0,native_english,92833809,2,1,2021-01-20 00:01:25,2021-01-20 00:02:10
60884,520,Groups,2921,53780,,guest,0.0,hats,92833814,3,4,2021-01-20 00:01:25,2021-01-20 00:02:10
60884,520,Groups,2921,53780,,guest,0.0,fiber_arts,92833810,4,1,2021-01-20 00:01:25,2021-01-20 00:02:10
60884,520,Groups,2921,53780,,guest,0.0,colour,92833813,5,Green,2021-01-20 00:01:25,2021-01-20 00:02:10
60884,520,Groups,2921,53780,,guest,0.0,spiders,92833815,6,1,2021-01-20 00:01:25,2021-01-20 00:02:10
60884,520,Groups,2921,53780,,guest,0.0,pets,92833811,7,Yes,2021-01-20 00:01:25,2021-01-20 00:02:10
60884,520,BMIS,2920,53780,,guest,0.0,neg_drowsy,92833801,1,1,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,neg_nervous,92833804,2,2,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,neg_tired,92833796,3,2,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,pos_happy,92833794,4,3,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,pos_content,92833798,5,4,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,neg_jittery,92833800,6,1,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,neg_gloomy,92833799,7,2,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,pos_calm,92833805,8,3,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,neg_fedup,92833807,9,1,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,pos_loving,92833806,10,4,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,neg_grouchy,92833802,11,2,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,pos_lively,92833793,12,3,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,pos_active,92833808,13,3,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,pos_peppy,92833803,14,2,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,pos_caring,92833797,15,4,2021-01-20 00:02:11,2021-01-20 00:03:11
60884,520,BMIS,2920,53780,,guest,0.0,neg_sad,92833795,16,2,2021-01-20 00:02:11,2021-01-20 00:03:11
60891,520,BMIS,2920,53787,,guest,0.0,pos_caring,92833797,1,3,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,pos_loving,92833806,2,3,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,pos_lively,92833793,3,2,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,neg_nervous,92833804,4,1,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,neg_gloomy,92833799,5,1,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,pos_content,92833798,6,2,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,pos_active,92833808,7,2,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,neg_tired,92833796,8,3,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,neg_sad,92833795,9,1,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,pos_calm,92833805,10,3,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,pos_happy,92833794,11,3,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,pos_peppy,92833803,12,2,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,neg_fedup,92833807,13,1,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,neg_grouchy,92833802,14,1,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,neg_jittery,92833800,15,2,2021-01-20 00:04:50,2021-01-20 00:05:41
60891,520,BMIS,2920,53787,,guest,0.0,neg_drowsy,92833801,16,3,2021-01-20 00:04:50,2021-01-20 00:05:41
